G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fallo_armonicos,Suma_fases,Residuo,Fallo_tierra,dVa,dVb,dVc,Pico_tension,I_avg,Desv_A,Desv_B,Desv_C,Factor_desbalance,Fallo_desbalance,S_a,S_b,S_c,S_total,P_total,Factor_potencia,Fallo_FP,Sobrecorriente_A,Sobrecorriente_B,Sobrecorriente_C,Fallo_sobrecorriente,Fallo_THD_Va,Sag_A,Sag_B,Sag_C,Swell_A,Swell_B,Swell_C,Fallo_sagswells,Fallo_THD,Total_fallos,Failure Type,Tiempo [s]
0,1,1,1,-880.3458181,498.4057801,384.0421214,-0.016804023,0.042097772,-0.025293749,1,3,3,1,-0.0006129059999999999,8.228600000000086e-05,0.000530619999999999,0,1.0,0.0,0.0,0.0,0.0,0,14.793351375306218,20.981772894131936,-9.713865024119128,27.448810764785584,26.06125924531902,0.9494494850302706,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3699
0,1,1,1,-881.2775484,486.879325,396.5001048,-0.017412795,0.042169679,-0.024756884,1,3,3,1,-0.000608771999999997,7.1907000000003e-05,0.000536865000000001,0,1.0,0.0,0.0,0.0,0.0,0,15.345505288391777,20.531544846986677,-9.816107100521442,27.447856473116303,26.06094303485701,0.9494709745506831,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37
0,1,1,1,-881.9916442,475.2328556,408.860468,-0.018017268,0.042231187,-0.024213919,1,3,3,1,-0.0006044730000000012,6.150800000000178e-05,0.0005429649999999994,0,1.0,0.0,0.0,0.0,0.0,0,15.891079827312046,20.0696475933876,-9.900114254454094,27.44684744833216,26.060613166245552,0.9494938613734728,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37010000000000004
0,1,1,1,-882.4879295,463.4692458,421.1201611,-0.018617307,0.042282282,-0.023664976,1,3,3,1,-0.0006000390000000001,5.109499999999406e-05,0.0005489429999999997,0,1.0,0.0,0.0,0.0,0.0,0,16.429548707295854,19.596537349242915,-9.965798505547635,27.445791784148895,26.060287550991138,0.9495185183923918,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37020000000000003
0,1,1,1,-882.7662817,451.5913983,433.276159,-0.019212749,0.04232295,-0.023110201,1,3,3,1,-0.0005954420000000016,4.066800000000065e-05,0.0005547750000000004,0,1.0,0.0,0.0,0.0,0.0,0,16.960366995965394,19.112680170680985,-10.013099122997959,27.444685204818015,26.05994804364842,0.9495444327076303,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3703
0,1,1,1,-882.8266322,439.6022437,445.3254621,-0.019803461,0.042353183,-0.022549723,1,3,3,1,-0.0005907120000000002,3.0233000000004506e-05,0.0005604779999999997,0,1.0,0.0,0.0,0.0,0.0,0,17.483022780534043,18.618554274636697,-10.041965815201998,27.443537058038824,26.05961123996874,0.94957188590001,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3704
0,1,1,1,-882.6689661,427.5047406,457.2650972,-0.020389283,0.042372971,-0.021983688,1,3,3,1,-0.0005858219999999997,1.978799999999975e-05,0.0005660349999999995,0,1.0,0.0,0.0,0.0,0.0,0,17.996987345130307,18.114645975806322,-10.052373230134474,27.442342463563506,26.05926009080216,0.9496004258893813,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3705
0,1,1,1,-882.2933227,415.3018742,469.0921183,-0.020970084,0.042382312,-0.021412228,1,3,3,1,-0.0005808009999999988,9.340999999996047e-06,0.0005714600000000028,0,1.0,0.0,0.0,0.0,0.0,0,18.501765089658107,17.601453606529148,-10.04430739004257,27.441111337578025,26.058911306144687,0.9496303187422098,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37060000000000004
0,1,1,1,-881.6997951,402.9966559,480.8036072,-0.021545709,0.0423812,-0.020835491,1,3,3,1,-0.0005756249999999997,-1.1119999999975594e-06,0.0005767369999999973,0,1.0,0.0,0.0,0.0,0.0,0,18.996847210584225,17.07948187302908,-10.017779230583136,27.439839753652233,26.058549853030165,0.9496611527974314,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37070000000000003
0,1,1,1,-880.8885303,390.5921223,492.3966741,-0.022116028,0.04236964,-0.020253612,1,3,3,1,-0.0005703189999999997,-1.1560000000000736e-05,0.0005818790000000004,0,1.0,0.0,0.0,0.0,0.0,0,19.48175540099365,16.549247608686972,-9.97281118731185,27.438537732458503,26.05819182236877,0.9496931679250221,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3708
0,1,1,1,-879.859729,378.0913346,503.8684587,-0.022680889,0.04234763,-0.019666741,1,3,3,1,-0.0005648609999999998,-2.201000000000286e-05,0.0005868709999999992,0,1.0,0.0,0.0,0.0,0.0,0,19.95600084901908,16.011271943846996,-9.909450475322098,27.437201166823368,26.05782231754398,0.9497259636326423,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3709
0,1,1,1,-878.6136452,365.4973775,515.2161302,-0.023240163,0.04231518,-0.019075017,1,3,3,1,-0.000559274000000002,-3.244999999999637e-05,0.0005917240000000018,0,1.0,0.0,0.0,0.0,0.0,0,20.41912432847217,15.46608731844045,-9.827756442239213,27.43583955287687,26.05745520467341,0.9497597168278042,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.371
0,1,1,1,-877.1505864,352.8133585,526.4368886,-0.023793703,0.042272295,-0.018478592,1,3,3,1,-0.0005535399999999982,-4.288499999999945e-05,0.0005964250000000011,0,1.0,0.0,0.0,0.0,0.0,0,20.870660539077438,14.914230370452758,-9.72781247818885,27.434450504632785,26.057078431341345,0.9497940710327387,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37110000000000004
0,1,1,1,-875.4709137,340.0424073,537.5279653,-0.02434138,0.042218987,-0.017877607,1,3,3,1,-0.0005476769999999999,-5.330800000000191e-05,0.0006009849999999983,0,1.0,0.0,0.0,0.0,0.0,0,21.310170189318907,14.356245973247404,-9.609713715143037,27.433041202701656,26.05670244742327,0.9498291587466124,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37120000000000003
0,1,1,1,-873.5750414,327.1876752,548.4866234,-0.024883051,0.042155267,-0.017272217,1,3,3,1,-0.0005416710000000005,-6.371999999999628e-05,0.0006053900000000008,0,1.0,0.0,0.0,0.0,0.0,0,21.73721230748331,13.792683807165279,-9.473579980962077,27.431610291062544,26.056316133686515,0.9498646217708877,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3713
0,1,1,1,-871.4634376,314.2523341,559.310159,-0.02541859,0.042081154,-0.016662564,1,3,3,1,-0.0005355390000000015,-7.411300000000065e-05,0.0006096529999999982,0,1.0,0.0,0.0,0.0,0.0,0,22.151371820344984,13.224100866121551,-9.319541320187676,27.430165286764424,26.055931366278863,0.9499006328937925,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3714
0,1,1,1,-869.1366235,301.2395759,569.9959013,-0.025947857,0.041996664,-0.016048807,1,3,3,1,-0.0005292669999999999,-8.448999999999957e-05,0.000613757000000003,0,1.0,0.0,0.0,0.0,0.0,0,22.552232820040842,12.651057252574798,-9.147754210754748,27.428705071104503,26.055535861860896,0.9499367831735445,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3715
0,1,1,1,-866.5951736,288.1526117,580.5412139,-0.02647073,0.041901819,-0.015431089,1,3,3,1,-0.0005228730000000001,-9.484500000000312e-05,0.000617717999999998,0,1.0,0.0,0.0,0.0,0.0,0,22.93940685966873,12.074118579830683,-8.958383139858936,27.42723746631691,26.055142299640472,0.949973264045951,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37160000000000004
0,1,1,1,-863.8397154,274.994671,590.9434947,-0.026987072,0.041796641,-0.014809569,1,3,3,1,-0.0005163419999999995,-0.00010517799999999744,0.0006215200000000004,0,1.0,0.0,0.0,0.0,0.0,0,23.31250459595931,11.49385354070011,-8.751618459860785,27.425760981578332,26.054739676798633,0.9500097260491476,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37170000000000003
0,1,1,1,-860.870929,261.7690007,601.200177,-0.027496764,0.041681158,-0.014184394,1,3,3,1,-0.0005096919999999991,-0.00011548299999999956,0.0006251750000000004,0,1.0,0.0,0.0,0.0,0.0,0,23.671164769173757,10.910835077678811,-8.527660183437739,27.424283980185674,26.05433966341483,0.9500463050280312,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3718
0,1,1,1,-857.6895472,248.4788641,611.3087301,-0.027999672,0.041555397,-0.013555724,1,3,3,1,-0.0005029079999999998,-0.000125761000000002,0.0006286699999999996,0,1.0,0.0,0.0,0.0,0.0,0,24.015025999428516,10.325637843784548,-8.286732424026093,27.422804468209094,26.053931419186974,0.9500826747822588,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3719
0,1,1,1,-854.2963549,235.1275406,621.2666597,-0.02849568,0.04141939,-0.01292371,1,3,3,1,-0.0004960079999999992,-0.0001360070000000005,0.0006320140000000002,0,1.0,0.0,0.0,0.0,0.0,0,24.343755554396832,9.738839303852235,-8.029070142631486,27.421330982171163,26.05352471561758,0.9501188958536365,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.372
0,1,1,1,-850.6921893,221.7183245,631.0715087,-0.028984657,0.041273169,-0.012288512,1,3,3,1,-0.0004889770000000015,-0.00014622100000000193,0.000635198,0,1.0,0.0,0.0,0.0,0.0,0,24.657021319439572,9.15101787748534,-7.754929807518054,27.41986077391506,26.053109389406856,0.9501546927689576,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37210000000000004
0,1,1,1,-846.8779399,208.2545246,640.7208576,-0.02946649,0.041116772,-0.011650282,1,3,3,1,-0.00048183300000000095,-0.00015639699999999562,0.00063823,0,1.0,0.0,0.0,0.0,0.0,0,24.954520347283953,8.562753805946592,-7.464578674321843,27.41840209219717,26.052695478908703,0.9501901457022864,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37220000000000003
0,1,1,1,-842.8545479,194.739463,650.2123257,-0.029941053,0.040950236,-0.011009183,1,3,3,1,-0.0004745629999999973,-0.00016653600000000185,0.0006410989999999991,0,1.0,0.0,0.0,0.0,0.0,0,25.235952689964936,7.9746269683632685,-7.1583064824869025,27.416953425789472,26.052273175841304,0.9502249491854738,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3723
0,1,1,1,-838.6230063,181.1764746,659.5435709,-0.030408236,0.040773603,-0.010365367,1,3,3,1,-0.00046718300000000296,-0.00017663300000000243,0.0006438160000000002,0,1.0,0.0,0.0,0.0,0.0,0,25.501046290599888,7.387217648279984,-6.83641116486902,27.415522320640243,26.051852774010854,0.9502592169982942,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3724
0,1,1,1,-834.1843594,167.5689063,668.7122908,-0.030867918,0.040586916,-0.009718999,1,3,3,1,-0.00045968199999999945,-0.00018668699999999788,0.0006463679999999996,0,1.0,0.0,0.0,0.0,0.0,0,25.74953440284173,6.801105124209971,-6.49921408557291,27.41410834960339,26.05142544147879,0.9502926416301148,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3725
0,1,1,1,-829.5397027,153.9201158,677.7162231,-0.031319991,0.040390223,-0.009070232,1,3,3,1,-0.0004520729999999973,-0.00019669299999999779,0.0006487670000000015,0,1.0,0.0,0.0,0.0,0.0,0,25.981176022706673,6.216867801347823,-6.147043373680758,27.41271776056172,26.051000450373735,0.9503253445323445,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37260000000000004
0,1,1,1,-824.6901825,140.2334709,686.5531463,-0.031764337,0.04018357,-0.008419233,1,3,3,1,-0.00044434599999999824,-0.00020665300000000109,0.0006509989999999993,0,1.0,0.0,0.0,0.0,0.0,0,26.1957368775215,5.635081494253113,-5.780250905582788,27.411349374569365,26.050567466191822,0.9503569893702498,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37270000000000003
0,1,1,1,-819.6369953,126.5123488,695.2208797,-0.032200854,0.039967009,-0.007766156,1,3,3,1,-0.0004365170000000043,-0.000216561000000004,0.0006530770000000002,0,1.0,0.0,0.0,0.0,0.0,0,26.393011218653985,5.0563201831007385,-5.399193806207433,27.410011104321274,26.05013759554729,0.9503877067543546,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3728
0,1,1,1,-814.381388,112.7601352,703.7172846,-0.032629426,0.039740594,-0.007111168,1,3,3,1,-0.00042857200000000206,-0.00022641500000000064,0.0006549879999999996,0,1.0,0.0,0.0,0.0,0.0,0,26.57279723552329,4.481154752368308,-5.004251835294412,27.40870002874917,26.049700152597186,0.9504172078673371,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3729
0,1,1,1,-808.9246574,98.98022324,712.0402646,-0.033049956,0.03950438,-0.006454425,1,3,3,1,-0.00042052999999999535,-0.00023621399999999848,0.0006567430000000004,0,1.0,0.0,0.0,0.0,0.0,0,26.734924334385074,3.910152351357791,-4.595810484840855,27.407424990113483,26.04926620090201,0.9504455894816316,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.373
0,1,1,1,-803.2681501,85.17601308,720.187766,-0.033462331,0.039258426,-0.005796094,1,3,3,1,-0.00041237499999999955,-0.0002459539999999996,0.0006583309999999998,0,1.0,0.0,0.0,0.0,0.0,0,26.87922472040388,3.343876206476212,-4.174275989386004,27.406181961188487,26.04882493749409,0.9504725968171476,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37310000000000004
0,1,1,1,-797.4132617,71.35091091,728.1577784,-0.033866458,0.039002792,-0.005136334,1,3,3,1,-0.0004041270000000041,-0.00025563399999999764,0.0006597599999999997,0,1.0,0.0,0.0,0.0,0.0,0,27.005562736006063,2.782884737233261,-3.7400615545603855,27.4049799595071,26.04838591867894,0.9504982655403278,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37320000000000003
0,1,1,1,-791.3614372,57.5083281,735.9483353,-0.03426223,0.038737541,-0.004475311,1,3,3,1,-0.00039577199999999563,-0.00026525100000000107,0.0006610230000000002,0,1.0,0.0,0.0,0.0,0.0,0,27.11380757447695,2.227731217615202,-3.2935976803997784,27.403816034341563,26.047941111692374,0.9505224045822651,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3733
0,1,1,1,-785.1141699,43.65168035,743.5575144,-0.034649556,0.03846274,-0.003813185,1,3,3,1,-0.00038732600000000034,-0.00027480099999999813,0.0006621259999999999,0,1.0,0.0,0.0,0.0,0.0,0,27.20385739634356,1.678963231865159,-2.835322360547364,27.4026974523088,26.047498267661354,0.9505450444429417,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3734
0,1,1,1,-778.6730015,29.78438678,750.9834383,-0.035028334,0.038178455,-0.003150121,1,3,3,1,-0.0003787780000000032,-0.0002842850000000022,0.0006630640000000001,0,1.0,0.0,0.0,0.0,0.0,0,27.275617973324504,1.1371218703828248,-2.3656886996410345,27.401621576075655,26.047051144066295,0.9505660485001356,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3735
0,1,1,1,-772.0395214,15.90986912,758.2242745,-0.035398476,0.037884757,-0.002486281,1,3,3,1,-0.0003701419999999969,-0.00029369800000000196,0.0006638400000000002,0,1.0,0.0,0.0,0.0,0.0,0,27.329022469329384,0.6027415255130038,-1.8851586074281343,27.40059469155457,26.046605387414253,0.9505854044635884,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37360000000000004
0,1,1,1,-765.2153664,2.031550818,765.2782366,-0.035759887,0.037581719,-0.001821832,1,3,3,1,-0.000361410999999999,-0.00030303799999999853,0.0006644489999999999,0,1.0,0.0,0.0,0.0,0.0,0,27.364015033127593,0.07634917197629613,-1.3942083803414513,27.399616145798625,26.04615582476244,0.9506029459013527,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37370000000000003
0,1,1,1,-758.2022203,-11.84714376,772.1435838,-0.036112481,0.037269415,-0.001156934,1,3,3,1,-0.0003525940000000047,-0.00031230399999999936,0.0006648979999999999,0,1.0,0.0,0.0,0.0,0.0,0,27.380563274741565,-0.4415361173561004,-0.8933191649800692,27.398690087585887,26.045707992405394,0.9506187306453195,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3738
0,1,1,1,-751.0018135,-25.72279014,778.8186222,-0.036456167,0.036947921,-0.000491754,1,3,3,1,-0.00034368599999999583,-0.00032149399999999856,0.0006651800000000001,0,1.0,0.0,0.0,0.0,0.0,0,27.378647530258853,-0.950403617992299,-0.3829871727413388,27.3978153654215,26.045256739525215,0.9506326103794634,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3739
0,1,1,1,-743.6159229,-39.5919646,785.3017047,-0.036790864,0.036617318,0.000173546,1,3,3,1,-0.00033469700000000185,-0.00033060299999999876,0.0006653,0,1.0,0.0,0.0,0.0,0.0,0,27.358272287648386,-1.4497515580029428,0.1362859696438662,27.396996477909095,26.044806699289307,0.9506445978591086,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.374
0,1,1,1,-736.0463707,-53.45124494,791.5912317,-0.037116486,0.036277687,0.000838799,1,3,3,1,-0.00032562199999999764,-0.00033963099999999996,0.000665253,0,1.0,0.0,0.0,0.0,0.0,0,27.319454813437357,-1.939087533693654,0.6639859335587283,27.396232388537214,26.04435321330243,0.9506545587706279,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37410000000000004
0,1,1,1,-728.295025,-67.29721142,797.6856513,-0.037432957,0.035929113,0.001503844,1,3,3,1,-0.00031647100000000566,-0.00034857400000000427,0.0006650450000000001,0,1.0,0.0,0.0,0.0,0.0,0,27.262236354138928,-2.41792911369407,1.1995947805935974,27.39552773474917,26.043902021038452,0.9506625414630622,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37420000000000003
0,1,1,1,-720.3637984,-81.12644757,803.5834597,-0.037740194,0.03557168,0.002168514,1,3,3,1,-0.00030723699999999493,-0.0003574329999999973,0.0006646699999999998,0,1.0,0.0,0.0,0.0,0.0,0,27.186669502192885,-2.8858040324968175,1.7425819825278859,27.394880096493765,26.04344745222395,0.9506684227304656,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3743
0,1,1,1,-712.254648,-94.93554107,809.2832016,-0.038038126,0.035205477,0.002832648,1,3,3,1,-0.00029793200000000075,-0.00036620300000000244,0.0006641340000000003,0,1.0,0.0,0.0,0.0,0.0,0,27.092832044709645,-3.34225100762244,2.292414442445837,27.394294186504116,26.04299547953304,0.950672256865928,0,1,0,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3744
0,1,1,1,-703.9695747,-108.7210846,814.7834707,-0.038326675,0.034830595,0.00349608,1,3,3,1,-0.00028854899999999906,-0.000374882,0.0006634319999999998,0,1.0,0.0,0.0,0.0,0.0,0,26.98081309941512,-3.7868200656633366,2.848548196244856,27.393767695255264,26.042541229996637,0.950673945975943,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3745
0,1,1,1,-695.5106228,-122.4796767,820.0829098,-0.038605774,0.034447126,0.004158648,1,3,3,1,-0.00027909900000000487,-0.0003834689999999974,0.0006625680000000001,0,1.0,0.0,0.0,0.0,0.0,0,26.850725918416046,-4.219072855724164,3.4104361526739506,27.393304526093107,26.042089215365834,0.9506735191645027,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37460000000000004
0,1,1,1,-686.8798795,-136.2079226,825.1802113,-0.03887535,0.034055164,0.004820186,1,3,3,1,-0.00026957600000000054,-0.00039196200000000264,0.0006615379999999997,0,1.0,0.0,0.0,0.0,0.0,0,26.70269572352033,-4.638583142242306,3.9775221019853015,27.392902265772914,26.041634683263325,0.9506708865895535,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37470000000000003
0,1,1,1,-678.0794743,-149.9024349,830.0741173,-0.039135341,0.033654807,0.005480534,1,3,3,1,-0.00025999099999999414,-0.000400356999999997,0.0006603479999999998,0,1.0,0.0,0.0,0.0,0.0,0,26.536871451831235,-5.044937515389565,4.549249422382638,27.39256489071897,26.041183358824306,0.9506661191719022,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3748
0,1,1,1,-669.1115787,-163.5598346,834.7634204,-0.039385678,0.033246153,0.006139526,1,3,3,1,-0.00025033700000000325,-0.00040865400000000135,0.0006589920000000006,0,1.0,0.0,0.0,0.0,0.0,0,26.353413184749858,-5.437735285766293,5.125051723394731,27.392289183120255,26.040729622378294,0.9506591233866346,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3749
0,1,1,1,-659.9784056,-177.1767518,839.2469634,-0.039626304,0.032829303,0.006797002,1,3,3,1,-0.00024062600000000073,-0.00041685000000000333,0.0006574759999999997,0,1.0,0.0,0.0,0.0,0.0,0,26.152504933740904,-5.816589269397995,5.7043632887237266,27.392078883647315,26.040278953066636,0.9506499694191636,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.375
0,1,1,1,-650.6822085,-190.7498266,843.5236401,-0.039857155,0.032404359,0.007452797,1,3,3,1,-0.0002308509999999972,-0.00042494399999999655,0.0006557949999999998,0,1.0,0.0,0.0,0.0,0.0,0,25.934341639926817,-6.1811258603341495,6.286610454366359,27.391930640294085,26.039826233959026,0.9506385868126401,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37510000000000004
0,1,1,1,-641.2252813,-204.2757099,847.5923952,-0.040078179,0.031971427,0.008106752,1,3,3,1,-0.00022102400000000022,-0.0004329320000000039,0.0006539550000000003,0,1.0,0.0,0.0,0.0,0.0,0,25.699141603266753,-6.530985946941027,6.8712213449723905,27.39184804564127,26.039377001298117,0.9506250530417072,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.37520000000000003
0,1,1,1,-631.6099575,-217.7510643,851.4522248,-0.040289317,0.031530614,0.008758703,1,3,3,1,-0.0002111379999999996,-0.00044081299999999823,0.0006519509999999996,0,1.0,0.0,0.0,0.0,0.0,0,25.447133798074024,-6.86582475653248,7.457617155712434,27.39182764558933,26.03892619725398,0.9506093034083033,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.3753
